5|1507102;SAO CAETANO DE ODIVELAS ;15;1058
5|1507151;SAO DOMINGOS DO ARAGUAIA ;15;1058
5|1507201;SAO DOMINGOS DO CAPIM ;15;1058
5|1507300;SAO FELIX DO XINGU ;15;1058
5|1507409;SAO FRANCISCO DO PARA ;15;1058
5|1507458;SAO GERALDO DO ARAGUAIA ;15;1058
5|1507466;SAO JOAO DA PONTA ;15;1058
5|1507474;SAO JOAO DE PIRABAS ;15;1058
5|1507508;SAO JOAO DO ARAGUAIA ;15;1058
5|1507607;SAO MIGUEL DO GUAMA ;15;1058
5|1507706;SAO SEBASTIAO DA BOA VISTA ;15;1058
5|1507755;SAPUCAIA ;15;1058
5|1507805;SENADOR JOSE PORFIRIO ;15;1058
5|1507904;SOURE ;15;1058
5|1507953;TAILANDIA ;15;1058
5|1507961;TERRA ALTA ;15;1058
5|1507979;TERRA SANTA ;15;1058
5|1508001;TOME-ACU ;15;1058
5|1508035;TRACUATEUA ;15;1058
5|1508050;TRAIRAO ;15;1058
5|1508084;TUCUMA ;15;1058
5|1508100;TUCURUI ;15;1058
5|1508126;ULIANOPOLIS ;15;1058
5|1508159;URUARA ;15;1058
5|1508209;VIGIA ;15;1058
5|1508308;VISEU ;15;1058
5|1508357;VITORIA DO XINGU ;15;1058
5|1508407;XINGUARA ;15;1058
5|1600055;SERRA DO NAVIO ;16;1058
5|1600105;AMAPA ;16;1058
5|1600154;PEDRA BRANCA DO AMAPARI ;16;1058
5|1600204;CALCOENE ;16;1058
5|1600212;CUTIAS ;16;1058
5|1600238;FERREIRA GOMES ;16;1058
5|1600253;ITAUBAL ;16;1058
5|1600279;LARANJAL DO JARI ;16;1058
5|1600303;MACAPA ;16;1058
5|1600402;MAZAGAO ;16;1058
5|1600501;OIAPOQUE ;16;1058
5|1600535;PORTO GRANDE ;16;1058
5|1600550;PRACUUBA ;16;1058
5|1600600;SANTANA ;16;1058
5|1600709;TARTARUGALZINHO ;16;1058
5|1600808;VITORIA DO JARI ;16;1058
5|1700251;ABREULANDIA ;17;1058
5|1700301;AGUIARNOPOLIS ;17;1058
5|1700350;ALIANCA DO TOCANTINS ;17;1058
5|1700400;ALMAS ;17;1058
5|1700707;ALVORADA ;17;1058
5|1701002;ANANAS ;17;1058
5|1701051;ANGICO ;17;1058
5|1701101;APARECIDA DO RIO NEGRO ;17;1058
5|1701309;ARAGOMINAS ;17;1058
5|1701903;ARAGUACEMA ;17;1058
5|1702000;ARAGUACU ;17;1058
5|1702109;ARAGUAINA ;17;1058
5|1702158;ARAGUANA ;17;1058
5|1702208;ARAGUATINS ;17;1058
5|1702307;ARAPOEMA ;17;1058
5|1702406;ARRAIAS ;17;1058
5|1702554;AUGUSTINOPOLIS ;17;1058
5|1702703;AURORA DO TOCANTINS ;17;1058
5|1702901;AXIXA DO TOCANTINS ;17;1058
5|1703008;BABACULANDIA ;17;1058
5|1703057;BANDEIRANTES DO TOCANTINS ;17;1058
5|1703073;BARRA DO OURO ;17;1058
5|1703107;BARROLANDIA ;17;1058
5|1703206;BERNARDO SAYAO ;17;1058
5|1703305;BOM JESUS DO TOCANTINS ;17;1058
5|1703602;BRASILANDIA DO TOCANTINS ;17;1058
5|1703701;BREJINHO DE NAZARE ;17;1058
5|1703800;BURITI DO TOCANTINS ;17;1058
5|1703826;CACHOEIRINHA ;17;1058
5|1703842;CAMPOS LINDOS ;17;1058
5|1703867;CARIRI DO TOCANTINS ;17;1058
5|1703883;CARMOLANDIA ;17;1058
5|1703891;CARRASCO BONITO ;17;1058
5|1703909;CASEARA ;17;1058
5|1704105;CENTENARIO ;17;1058
5|1704600;CHAPADA DE AREIA ;17;1058
5|1705102;CHAPADA DA NATIVIDADE ;17;1058
5|1705508;COLINAS DO TOCANTINS ;17;1058
5|1705557;COMBINADO ;17;1058
5|1705607;CONCEICAO DO TOCANTINS ;17;1058
5|1706001;COUTO MAGALHAES ;17;1058
5|1706100;CRISTALANDIA ;17;1058
5|1706258;CRIXAS DO TOCANTINS ;17;1058
5|1706506;DARCINOPOLIS ;17;1058
5|1707009;DIANOPOLIS ;17;1058
5|1707108;DIVINOPOLIS DO TOCANTINS ;17;1058
5|1707207;DOIS IRMAOS DO TOCANTINS ;17;1058
5|1707306;DUERE ;17;1058
5|1707405;ESPERANTINA ;17;1058
5|1707553;FATIMA ;17;1058
5|1707652;FIGUEIROPOLIS ;17;1058
5|1707702;FILADELFIA ;17;1058
5|1708205;FORMOSO DO ARAGUAIA ;17;1058
5|1708254;FORTALEZA DO TABOCAO ;17;1058
5|1708304;GOIANORTE ;17;1058
5|1709005;GOIATINS ;17;1058
5|1709302;GUARAI ;17;1058
5|1709500;GURUPI ;17;1058
5|1709807;IPUEIRAS ;17;1058
5|1710508;ITACAJA ;17;1058
5|1710706;ITAGUATINS ;17;1058
5|1710904;ITAPIRATINS ;17;1058
5|1711100;ITAPORA DO TOCANTINS ;17;1058
5|1711506;JAU DO TOCANTINS ;17;1058
5|1711803;JUARINA ;17;1058
5|1711902;LAGOA DA CONFUSAO ;17;1058
5|1711951;LAGOA DO TOCANTINS ;17;1058
5|1712009;LAJEADO ;17;1058
5|1712157;LAVANDEIRA ;17;1058
5|1712405;LIZARDA ;17;1058
5|1712454;LUZINOPOLIS ;17;1058
5|1712504;MARIANOPOLIS DO TOCANTINS ;17;1058
5|1712702;MATEIROS ;17;1058
5|1712801;MAURILANDIA DO TOCANTINS ;17;1058
